1 4.843131000E+03 0.82265 4.57336 4.89198 24.99952 0.00002
2 9.587978415E+03 0.82243 4.57356 4.89233 24.99905 0.00002
3 1.528179531E+04 0.82224 4.57370 4.89254 24.99849 0.00002
4 2.211437559E+04 0.82216 4.57380 4.89274 24.99781 0.00002
5 3.031347193E+04 0.82219 4.57384 4.89298 24.99699 0.00002
6 4.015238753E+04 0.82234 4.57385 4.89330 24.99601 0.00002
7 5.195908625E+04 0.82260 4.57382 4.89370 24.99484 0.00002
8 6.612712471E+04 0.82296 4.57375 4.89418 24.99342 0.00002
9 8.312877087E+04 0.82343 4.57366 4.89477 24.99171 0.00002
10 1.035307463E+05 0.82403 4.57355 4.89548 24.98966 0.00002
11 1.280131167E+05 0.82475 4.57340 4.89634 24.98719 0.00002
12 1.573919613E+05 0.82564 4.57321 4.89737 24.98421 0.00002
13 1.926465748E+05 0.82670 4.57299 4.89861 24.98061 0.00002
14 2.349521109E+05 0.82798 4.57273 4.90011 24.97626 0.00002
15 2.857187543E+05 0.82951 4.57241 4.90192 24.97100 0.00002
16 3.466387264E+05 0.83134 4.57205 4.90410 24.96462 0.00002
17 4.197426929E+05 0.83352 4.57161 4.90673 24.95688 0.00002
18 5.074674527E+05 0.83614 4.57110 4.90992 24.94744 0.00002
19 6.127371644E+05 0.83929 4.57049 4.91380 24.93592 0.00002
20 7.296788754E+05 0.84280 4.56982 4.91814 24.92286 0.00002
21 8.469602190E+05 0.84633 4.56916 4.92255 24.90949 0.00002
22 9.642385532E+05 0.84988 4.56850 4.92702 24.89584 0.00002
23 1.081264275E+06 0.85345 4.56785 4.93152 24.88193 0.00002
24 1.197750490E+06 0.85704 4.56718 4.93606 24.86779 0.00002
25 1.313445302E+06 0.86065 4.56652 4.94061 24.85345 0.00002
26 1.428129842E+06 0.86429 4.56584 4.94518 24.83892 0.00002
27 1.541606225E+06 0.86795 4.56515 4.94974 24.82425 0.00002
28 1.653652919E+06 0.87164 4.56444 4.95429 24.80945 0.00002
29 1.764007401E+06 0.87537 4.56371 4.95880 24.79457 0.00002
30 1.872351307E+06 0.87911 4.56295 4.96326 24.77967 0.00002
31 1.978651744E+06 0.88286 4.56218 4.96769 24.76475 0.00002
32 2.083335664E+06 0.88663 4.56140 4.97209 24.74976 0.00002
33 2.186414938E+06 0.89042 4.56060 4.97647 24.73472 0.00002
34 2.287822932E+06 0.89423 4.55978 4.98083 24.71962 0.00002
35 2.387539832E+06 0.89806 4.55895 4.98516 24.70450 0.00002
36 2.485557144E+06 0.90191 4.55810 4.98946 24.68934 0.00002
37 2.581859100E+06 0.90579 4.55723 4.99373 24.67418 0.00001
38 2.676427443E+06 0.90968 4.55634 4.99796 24.65901 0.00001
39 2.769229655E+06 0.91360 4.55542 5.00215 24.64386 0.00001
40 2.860205896E+06 0.91755 4.55448 5.00628 24.62875 0.00001
41 2.949237007E+06 0.92152 4.55351 5.01033 24.61370 0.00001
42 3.036198435E+06 0.92550 4.55252 5.01432 24.59877 0.00001
43 3.121362507E+06 0.92949 4.55151 5.01827 24.58390 0.00001
44 3.205010676E+06 0.93350 4.55048 5.02218 24.56907 0.00001
45 3.287174323E+06 0.93755 4.54943 5.02608 24.55428 0.00001
46 3.367682291E+06 0.94164 4.54836 5.02997 24.53956 0.00001
47 3.446500946E+06 0.94574 4.54727 5.03381 24.52494 0.00001
48 3.523842775E+06 0.94987 4.54616 5.03761 24.51038 0.00001
49 3.599742071E+06 0.95402 4.54503 5.04138 24.49588 0.00002
50 3.674217708E+06 0.95819 4.54387 5.04511 24.48146 0.00002
51 3.747290133E+06 0.96238 4.54270 5.04879 24.46712 0.00002
52 3.818974157E+06 0.96661 4.54150 5.05244 24.45287 0.00002
53 3.889235129E+06 0.97085 4.54027 5.05603 24.43873 0.00002
54 3.957997629E+06 0.97513 4.53901 5.05955 24.42473 0.00002
55 4.025187116E+06 0.97941 4.53774 5.06301 24.41088 0.00002
56 4.090963520E+06 0.98371 4.53644 5.06643 24.39718 0.00002
57 4.155521240E+06 0.98803 4.53513 5.06981 24.38359 0.00002
58 4.218909894E+06 0.99237 4.53379 5.07316 24.37011 0.00002
59 4.281151393E+06 0.99674 4.53244 5.07649 24.35674 0.00002
60 4.342265154E+06 1.00114 4.53106 5.07977 24.34349 0.00002
61 4.402295224E+06 1.00555 4.52967 5.08303 24.33035 0.00002
62 4.461275936E+06 1.00999 4.52826 5.08626 24.31733 0.00002
