1 3.915781000E+04 0.69634 4.48844 4.29968 14.99977 0.00004
2 7.338120367E+04 0.69680 4.48835 4.30025 14.99956 0.00004
3 1.144492761E+05 0.69755 4.48817 4.30103 14.99932 0.00004
4 1.637309630E+05 0.69848 4.48796 4.30203 14.99902 0.00004
5 2.228689872E+05 0.69959 4.48770 4.30324 14.99866 0.00004
6 2.938346163E+05 0.70091 4.48741 4.30470 14.99823 0.00003
7 3.789933713E+05 0.70246 4.48708 4.30647 14.99771 0.00003
8 4.811838772E+05 0.70429 4.48670 4.30861 14.99709 0.00003
9 6.038124843E+05 0.70645 4.48627 4.31121 14.99632 0.00003
10 7.509668128E+05 0.70899 4.48578 4.31436 14.99540 0.00003
11 9.275520071E+05 0.71199 4.48524 4.31820 14.99427 0.00003
12 1.139454240E+06 0.71555 4.48463 4.32287 14.99289 0.00003
13 1.357912649E+06 0.71919 4.48404 4.32777 14.99145 0.00003
14 1.579882709E+06 0.72288 4.48346 4.33283 14.98994 0.00003
15 1.803486153E+06 0.72660 4.48289 4.33799 14.98839 0.00003
16 2.027266691E+06 0.73034 4.48233 4.34324 14.98681 0.00003
17 2.250426923E+06 0.73411 4.48177 4.34855 14.98519 0.00003
18 2.472235603E+06 0.73790 4.48122 4.35391 14.98355 0.00003
19 2.691926445E+06 0.74173 4.48065 4.35927 14.98189 0.00003
20 2.908569437E+06 0.74558 4.48005 4.36463 14.98021 0.00003
21 3.121221079E+06 0.74945 4.47946 4.36996 14.97853 0.00003
22 3.330606639E+06 0.75331 4.47885 4.37528 14.97683 0.00003
23 3.537452534E+06 0.75720 4.47824 4.38061 14.97512 0.00002
24 3.741663478E+06 0.76110 4.47762 4.38594 14.97340 0.00002
25 3.943085556E+06 0.76503 4.47699 4.39128 14.97166 0.00002
26 4.141601174E+06 0.76899 4.47635 4.39663 14.96990 0.00002
27 4.336936084E+06 0.77297 4.47570 4.40198 14.96814 0.00002
28 4.529110115E+06 0.77698 4.47503 4.40732 14.96637 0.00002
29 4.718071823E+06 0.78100 4.47435 4.41263 14.96459 0.00002
30 4.903697100E+06 0.78505 4.47364 4.41792 14.96280 0.00002
31 5.085862160E+06 0.78913 4.47292 4.42318 14.96101 0.00002
32 5.264373354E+06 0.79323 4.47218 4.42840 14.95923 0.00002
33 5.438904859E+06 0.79736 4.47140 4.43355 14.95744 0.00002
34 5.608901719E+06 0.80152 4.47059 4.43862 14.95568 0.00002
35 5.774258740E+06 0.80566 4.46976 4.44362 14.95392 0.00002
36 5.936251841E+06 0.80981 4.46893 4.44858 14.95218 0.00002
37 6.095144138E+06 0.81399 4.46807 4.45350 14.95043 0.00002
38 6.250958298E+06 0.81818 4.46720 4.45839 14.94869 0.00002
39 6.403734362E+06 0.82239 4.46630 4.46324 14.94696 0.00002
40 6.553515649E+06 0.82663 4.46539 4.46805 14.94523 0.00002
41 6.700325166E+06 0.83088 4.46446 4.47283 14.94351 0.00002
42 6.844199586E+06 0.83515 4.46351 4.47757 14.94180 0.00002
43 6.985170297E+06 0.83944 4.46254 4.48227 14.94010 0.00002
44 7.123253462E+06 0.84375 4.46154 4.48692 14.93840 0.00002
45 7.258441174E+06 0.84809 4.46053 4.49153 14.93672 0.00002
46 7.390691537E+06 0.85245 4.45949 4.49608 14.93506 0.00002
47 7.519826256E+06 0.85683 4.45841 4.50056 14.93341 0.00002
48 7.645537253E+06 0.86124 4.45731 4.50495 14.93178 0.00002
49 7.767731277E+06 0.86563 4.45619 4.50927 14.93019 0.00003
50 7.887251346E+06 0.87003 4.45506 4.51353 14.92861 0.00003
51 8.004394800E+06 0.87448 4.45390 4.51779 14.92704 0.00003
52 8.118927326E+06 0.87893 4.45272 4.52200 14.92550 0.00003
53 8.231071901E+06 0.88340 4.45153 4.52618 14.92397 0.00003
54 8.340980885E+06 0.88789 4.45032 4.53031 14.92246 0.00003
55 8.448696635E+06 0.89240 4.44909 4.53440 14.92097 0.00003
56 8.554263679E+06 0.89693 4.44784 4.53845 14.91949 0.00003
57 8.657693362E+06 0.90148 4.44657 4.54246 14.91804 0.00003
58 8.759023802E+06 0.90604 4.44527 4.54642 14.91660 0.00003
59 8.858272809E+06 0.91063 4.44396 4.55035 14.91518 0.00003
60 8.955444282E+06 0.91523 4.44263 4.55422 14.91379 0.00003
61 9.050523750E+06 0.91985 4.44127 4.55804 14.91241 0.00003
62 9.143401653E+06 0.92450 4.43989 4.56180 14.91106 0.00003
63 9.233916138E+06 0.92916 4.43848 4.56547 14.90960 0.00003
64 9.321958898E+06 0.93380 4.43705 4.56906 14.90794 0.00004
65 9.408020374E+06 0.93845 4.43561 4.57259 14.90607 0.00004
66 9.492387938E+06 0.94311 4.43415 4.57606 14.90399 0.00004
67 9.575110336E+06 0.94778 4.43267 4.57949 14.90169 0.00004
68 9.656212765E+06 0.95247 4.43117 4.58287 14.89919 0.00004
69 9.735706061E+06 0.95718 4.42965 4.58620 14.89648 0.00004
70 9.813604946E+06 0.96189 4.42811 4.58948 14.89356 0.00004
71 9.889935054E+06 0.96663 4.42655 4.59271 14.89043 0.00004
72 9.964725933E+06 0.97138 4.42497 4.59590 14.88710 0.00004
73 1.003798266E+07 0.97618 4.42336 4.59906 14.88356 0.00005
74 1.010944609E+07 0.98098 4.42174 4.60216 14.87984 0.00005
75 1.017938771E+07 0.98579 4.42010 4.60521 14.87593 0.00005
76 1.024787675E+07 0.99061 4.41844 4.60821 14.87182 0.00005
77 1.031489067E+07 0.99545 4.41675 4.61115 14.86752 0.00005
78 1.038038443E+07 1.00030 4.41505 4.61403 14.86305 0.00005
79 1.044429199E+07 1.00516 4.41332 4.61683 14.85840 0.00006
80 1.050658224E+07 1.01001 4.41158 4.61958 14.85361 0.00006
81 1.056749469E+07 1.01486 4.40983 4.62228 14.84864 0.00006
82 1.062720712E+07 1.01971 4.40807 4.62493 14.84350 0.00006
83 1.068578421E+07 1.02459 4.40628 4.62755 14.83819 0.00006
84 1.074323365E+07 1.02947 4.40449 4.63013 14.83270 0.00007
85 1.079957831E+07 1.03437 4.40267 4.63267 14.82705 0.00007
86 1.085485216E+07 1.03928 4.40085 4.63518 14.82124 0.00007
87 1.090908701E+07 1.04419 4.39900 4.63764 14.81526 0.00007
88 1.096230881E+07 1.04913 4.39715 4.64008 14.80912 0.00008
89 1.101452616E+07 1.05407 4.39527 4.64248 14.80283 0.00008
90 1.106576466E+07 1.05902 4.39339 4.64484 14.79639 0.00009
91 1.111604651E+07 1.06398 4.39149 4.64717 14.78981 0.00009
92 1.116539174E+07 1.06895 4.38958 4.64947 14.78308 0.00009
93 1.121381927E+07 1.07395 4.38765 4.65174 14.77621 0.00010
94 1.126117500E+07 1.07897 4.38570 4.65399 14.76923 0.00010
95 1.130738306E+07 1.08398 4.38375 4.65619 14.76216 0.00011
96 1.135261701E+07 1.08898 4.38179 4.65835 14.75499 0.00011
97 1.139695545E+07 1.09396 4.37983 4.66048 14.74770 0.00012
98 1.144049413E+07 1.09894 4.37787 4.66258 14.74030 0.00013
99 1.148330582E+07 1.10391 4.37590 4.66467 14.73278 4.02436
100 1.152539641E+07 1.10844 4.37412 4.66658 14.72516 4.06717
101 1.154644171E+07 1.11076 4.37318 4.66750 14.72129 4.07754
102 1.157169607E+07 1.11372 4.37201 4.66872 14.71656 4.08599
103 1.160200129E+07 1.11732 4.37058 4.67021 14.71075 4.09376
104 1.163836756E+07 1.12169 4.36885 4.67201 14.70359 4.10082
105 1.168200709E+07 1.12697 4.36676 4.67420 14.69472 4.10673
106 1.172665198E+07 1.13240 4.36461 4.67647 14.68535 4.11025
107 1.177065760E+07 1.13775 4.36250 4.67874 14.67582 4.11133
108 1.181398301E+07 1.14301 4.36044 4.68102 14.66615 4.10991
109 1.185644405E+07 1.14813 4.35845 4.68331 14.65639 4.10654
110 1.189789908E+07 1.15300 4.35660 4.68562 14.64659 4.10342
111 1.193890609E+07 1.15759 4.35489 4.68798 14.63664 4.10077
112 1.197960669E+07 1.16180 4.35339 4.69041 14.62651 4.09848
113 1.201964347E+07 1.16542 4.35222 4.69294 14.61632 4.09645
114 1.205796345E+07 1.16812 4.35152 4.69555 14.60645 4.09464
115 1.209177419E+07 1.16951 4.35145 4.69807 14.59761 4.09289
116 1.211980989E+07 1.16950 4.35204 4.70041 14.59018 4.09131
117 1.214166214E+07 1.16835 4.35314 4.70251 14.58437 4.09012
118 1.215762217E+07 1.16652 4.35450 4.70428 14.58013 4.08928
119 1.216972974E+07 1.16430 4.35600 4.70584 14.57692 4.08867
120 1.217920183E+07 1.16184 4.35759 4.70727 14.57442 4.08821
121 1.218681359E+07 1.15923 4.35923 4.70861 14.57243 4.08817
