1 3.973447000E+04 0.61670 4.42687 3.89413 10.99993 0.00004
2 7.247025965E+04 0.61685 4.42683 3.89428 10.99987 0.00004
3 1.117532072E+05 0.61731 4.42668 3.89460 10.99980 0.00004
4 1.588927443E+05 0.61791 4.42651 3.89512 10.99972 0.00004
5 2.154601888E+05 0.61864 4.42631 3.89577 10.99962 0.00004
6 2.833411223E+05 0.61950 4.42608 3.89657 10.99949 0.00004
7 3.647982424E+05 0.62051 4.42582 3.89754 10.99934 0.00004
8 4.625467865E+05 0.62171 4.42551 3.89871 10.99916 0.00004
9 5.798450394E+05 0.62312 4.42517 3.90014 10.99893 0.00004
10 7.206029430E+05 0.62477 4.42477 3.90186 10.99865 0.00004
11 8.895124272E+05 0.62672 4.42432 3.90395 10.99831 0.00004
12 1.092203808E+06 0.62901 4.42381 3.90650 10.99788 0.00004
13 1.335433466E+06 0.63169 4.42325 3.90961 10.99735 0.00004
14 1.627309054E+06 0.63484 4.42262 3.91339 10.99669 0.00004
15 1.964269181E+06 0.63841 4.42195 3.91784 10.99588 0.00004
16 2.310799089E+06 0.64203 4.42130 3.92250 10.99501 0.00004
17 2.665024293E+06 0.64570 4.42067 3.92733 10.99408 0.00004
18 3.024847465E+06 0.64943 4.42006 3.93233 10.99309 0.00003
19 3.387909369E+06 0.65319 4.41946 3.93745 10.99205 0.00003
20 3.751928483E+06 0.65698 4.41887 3.94267 10.99095 0.00003
21 4.115436952E+06 0.66079 4.41829 3.94796 10.98981 0.00003
22 4.477341571E+06 0.66462 4.41771 3.95331 10.98862 0.00003
23 4.836702959E+06 0.66848 4.41713 3.95870 10.98738 0.00003
24 5.192622850E+06 0.67236 4.41654 3.96412 10.98610 0.00003
25 5.544111133E+06 0.67627 4.41594 3.96954 10.98477 0.00003
26 5.889818996E+06 0.68022 4.41532 3.97494 10.98341 0.00003
27 6.227823465E+06 0.68418 4.41467 3.98029 10.98201 0.00003
28 6.558548608E+06 0.68813 4.41403 3.98561 10.98059 0.00003
29 6.884472739E+06 0.69210 4.41337 3.99094 10.97912 0.00003
30 7.205620408E+06 0.69609 4.41271 3.99628 10.97760 0.00003
31 7.521833006E+06 0.70010 4.41204 4.00160 10.97604 0.00003
32 7.833012673E+06 0.70414 4.41135 4.00692 10.97444 0.00003
33 8.138996010E+06 0.70819 4.41065 4.01222 10.97279 0.00003
34 8.439669280E+06 0.71226 4.40994 4.01750 10.97110 0.00003
35 8.734913726E+06 0.71634 4.40921 4.02275 10.96937 0.00002
36 9.024576334E+06 0.72045 4.40846 4.02797 10.96759 0.00002
37 9.308475586E+06 0.72458 4.40769 4.03316 10.96577 0.00002
38 9.586281948E+06 0.72874 4.40689 4.03829 10.96390 0.00002
39 9.857211244E+06 0.73293 4.40606 4.04334 10.96201 0.00002
40 1.011994282E+07 0.73711 4.40521 4.04830 10.96008 0.00002
41 1.037538594E+07 0.74128 4.40434 4.05317 10.95813 0.00002
42 1.062558991E+07 0.74546 4.40346 4.05801 10.95614 0.00002
43 1.087088437E+07 0.74966 4.40256 4.06281 10.95411 0.00003
44 1.111129053E+07 0.75387 4.40165 4.06757 10.95202 0.00003
45 1.134684913E+07 0.75810 4.40071 4.07229 10.94990 0.00003
46 1.157762504E+07 0.76234 4.39976 4.07697 10.94773 0.00003
47 1.180369904E+07 0.76659 4.39879 4.08160 10.94551 0.00003
48 1.202509902E+07 0.77087 4.39780 4.08619 10.94325 0.00003
49 1.224187803E+07 0.77515 4.39680 4.09074 10.94094 0.00003
50 1.245402828E+07 0.77946 4.39577 4.09523 10.93860 0.00003
51 1.266146077E+07 0.78380 4.39471 4.09970 10.93621 0.00003
52 1.286358884E+07 0.78817 4.39363 4.10410 10.93378 0.00003
53 1.306011031E+07 0.79255 4.39252 4.10841 10.93133 0.00003
54 1.325052441E+07 0.79691 4.39139 4.11262 10.92886 0.00003
55 1.343620418E+07 0.80127 4.39025 4.11677 10.92636 0.00003
56 1.361804275E+07 0.80564 4.38909 4.12087 10.92382 0.00003
57 1.379619869E+07 0.81003 4.38791 4.12493 10.92123 0.00003
58 1.397073296E+07 0.81443 4.38671 4.12895 10.91860 0.00003
59 1.414169574E+07 0.81885 4.38550 4.13293 10.91593 0.00003
60 1.430911600E+07 0.82329 4.38426 4.13687 10.91322 0.00004
61 1.447308804E+07 0.82773 4.38301 4.14076 10.91046 0.00004
62 1.463368941E+07 0.83220 4.38174 4.14460 10.90766 0.00004
63 1.479094913E+07 0.83667 4.38045 4.14840 10.90483 0.00004
64 1.494487916E+07 0.84117 4.37914 4.15215 10.90195 0.00004
65 1.509548761E+07 0.84568 4.37781 4.15585 10.89904 0.00004
66 1.524269201E+07 0.85020 4.37646 4.15949 10.89609 0.00004
67 1.538626949E+07 0.85475 4.37508 4.16306 10.89312 0.00004
68 1.552581221E+07 0.85931 4.37367 4.16655 10.89013 0.00004
69 1.566135389E+07 0.86383 4.37226 4.16997 10.88714 0.00004
70 1.579395074E+07 0.86837 4.37084 4.17334 10.88411 0.00005
71 1.592394159E+07 0.87294 4.36939 4.17670 10.88105 0.00005
72 1.605103420E+07 0.87752 4.36793 4.18002 10.87796 0.00005
73 1.617551636E+07 0.88211 4.36646 4.18330 10.87483 0.00005
74 1.629751968E+07 0.88672 4.36496 4.18653 10.87168 0.00005
75 1.641709655E+07 0.89133 4.36346 4.18973 10.86849 0.00005
76 1.653430236E+07 0.89596 4.36193 4.19289 10.86527 0.00005
77 1.664918179E+07 0.90061 4.36039 4.19601 10.86202 0.00006
78 1.676175733E+07 0.90526 4.35883 4.19909 10.85874 0.00006
79 1.687207015E+07 0.90993 4.35726 4.20213 10.85543 0.00006
80 1.698011596E+07 0.91461 4.35567 4.20513 10.85210 0.00006
81 1.708586933E+07 0.91931 4.35406 4.20809 10.84874 0.00006
82 1.718926251E+07 0.92402 4.35243 4.21099 10.84537 0.00007
83 1.729012613E+07 0.92873 4.35078 4.21383 10.84204 0.00007
84 1.738833151E+07 0.93344 4.34913 4.21662 10.83876 0.00007
85 1.748430379E+07 0.93813 4.34747 4.21937 10.83552 0.00007
86 1.757847728E+07 0.94283 4.34580 4.22210 10.83231 0.00008
